iter	MultiClass
1514	0.411785723
1515	0.4117294009
1516	0.4116958512
1517	0.4116366551
1518	0.4116051151
1519	0.4115864287
1520	0.4115070121
1521	0.4114575494
1522	0.4114230681
1523	0.4113838344
1524	0.4113198414
1525	0.4112461227
1526	0.411196026
1527	0.4111754053
1528	0.4111540935
1529	0.4111315368
1530	0.4110848467
1531	0.4110122965
1532	0.4109558483
1533	0.4108956161
1534	0.4108430227
1535	0.4107752376
1536	0.4107305643
1537	0.4106739816
1538	0.4106611498
1539	0.4106234229
1540	0.4105754909
1541	0.4105347252
1542	0.4104673497
1543	0.4104183603
1544	0.4103735263
1545	0.4103233969
1546	0.4102798764
1547	0.4102239627
1548	0.410184158
1549	0.4101341042
1550	0.4100750008
1551	0.410040867
1552	0.4100032881
1553	0.4099189564
1554	0.4098658765
1555	0.4098405247
1556	0.4097756549
1557	0.4097442186
1558	0.409705717
1559	0.4096671624
1560	0.4096298633
1561	0.4095605264
1562	0.4094975525
1563	0.4094564763
1564	0.4094032377
1565	0.4093023209
1566	0.4092478598
1567	0.4092022099
1568	0.4091499089
1569	0.4091169091
1570	0.409093967
1571	0.4090684083
1572	0.4090400202
1573	0.4090047579
1574	0.4089474824
1575	0.4088622238
1576	0.4088190415
1577	0.4087967373
1578	0.4087387121
1579	0.4087011556
1580	0.4086788112
1581	0.4085654669
1582	0.4084778435
1583	0.4084293375
1584	0.4083247661
1585	0.4082940021
1586	0.4082440344
1587	0.4082022362
1588	0.4081543885
1589	0.4080818798
1590	0.4079850641
1591	0.4079411028
1592	0.4079139994
1593	0.4078743434
1594	0.4078460846
1595	0.4077972065
1596	0.4077681982
1597	0.4077271111
1598	0.4076386562
1599	0.4076192249
1600	0.4075754227
1601	0.4075406022
1602	0.4075239018
1603	0.4074729567
1604	0.4074310317
1605	0.4073688589
1606	0.407334314
1607	0.4072911145
1608	0.4072315196
1609	0.4071822891
1610	0.4071585697
1611	0.4070735571
1612	0.4070309065
1613	0.4069976006
1614	0.4069475161
1615	0.4068950055
1616	0.4068190388
1617	0.4067330488
1618	0.4066906178
1619	0.4066376795
1620	0.4065711132
1621	0.4065234904
1622	0.4064492252
1623	0.406410681
1624	0.4063618114
1625	0.4062875203
1626	0.4062204926
1627	0.4061708503
1628	0.4061320113
1629	0.4060720763
1630	0.4060305085
1631	0.4059577079
1632	0.4059198034
1633	0.4058823196
1634	0.405859448
1635	0.4058226058
1636	0.4057958601
1637	0.405745628
1638	0.4056815821
1639	0.405558771
1640	0.4055423343
1641	0.4055204523
1642	0.4055046801
1643	0.4054579401
1644	0.4053865359
1645	0.4053432203
1646	0.4053004673
1647	0.4051871758
1648	0.4051125651
1649	0.4050705374
1650	0.4050138555
1651	0.4049770312
1652	0.404859139
1653	0.4048247724
1654	0.404799912
1655	0.4047585792
1656	0.4047168443
1657	0.4046793678
1658	0.4046302242
1659	0.4046067996
1660	0.4045673562
1661	0.4045173648
1662	0.4044379462
1663	0.4043911853
1664	0.4043521683
1665	0.4043149896
1666	0.404287476
1667	0.4042462968
1668	0.4042240558
1669	0.4041603019
1670	0.4041386215
1671	0.4041203015
1672	0.4040783228
1673	0.4040335612
1674	0.4039663766
1675	0.4039438723
1676	0.4038866925
1677	0.4038577229
1678	0.4037519558
1679	0.403697202
1680	0.4036486261
1681	0.403590049
1682	0.4035451008
1683	0.403518533
1684	0.4034167799
1685	0.4033507717
1686	0.4033311136
1687	0.4032914991
1688	0.4032312884
1689	0.4031959849
1690	0.4031751701
1691	0.4031346971
1692	0.40311784
1693	0.4030959676
1694	0.4030371828
1695	0.4029993984
1696	0.4029322437
1697	0.4029126016
1698	0.4028703268
1699	0.4028408734
1700	0.4027692956
1701	0.4027482398
1702	0.4027034045
1703	0.4026246181
1704	0.4025862779
1705	0.4025708667
1706	0.4025311605
1707	0.4024830859
1708	0.402421832
1709	0.4023608762
1710	0.4023487632
1711	0.4023286858
1712	0.4022760339
1713	0.4022166039
1714	0.4021879961
1715	0.4021637407
1716	0.4021382601
1717	0.4021060462
1718	0.4020146398
1719	0.4019532594
1720	0.401904443
1721	0.4018514823
1722	0.4018199451
1723	0.4018025093
1724	0.4017738642
1725	0.4017378133
1726	0.4017156586
1727	0.4016580118
1728	0.4015800035
1729	0.4015395801
1730	0.4015192468
1731	0.401462779
1732	0.4014315115
1733	0.4013931951
1734	0.4013699335
1735	0.4012962305
1736	0.4012634163
1737	0.4012536025
1738	0.4012293571
1739	0.4011791658
1740	0.4011114905
1741	0.4010798546
1742	0.4010245605
1743	0.4009763469
1744	0.4008770347
1745	0.4008391161
1746	0.4007301662
1747	0.4006871216
1748	0.4006393704
1749	0.4006100267
1750	0.4005447955
1751	0.4004978047
1752	0.4004683605
1753	0.4004058924
1754	0.4003737452
1755	0.4002855263
1756	0.4002606317
1757	0.4001699762
1758	0.400113179
1759	0.4000780343
1760	0.4000041524
1761	0.3999672967
1762	0.3999429974
1763	0.3999189987
1764	0.3998264074
1765	0.3997721082
1766	0.3997147504
1767	0.3996576802
1768	0.3996115936
1769	0.3995608454
1770	0.3995294108
1771	0.3994801035
1772	0.3994446941
1773	0.3993807888
1774	0.3992974512
1775	0.3991990451
1776	0.3991536728
1777	0.3990924437
1778	0.3990385631
1779	0.3989552611
1780	0.3989365168
1781	0.3988722016
1782	0.3988145436
1783	0.3987758976
1784	0.3987268945
1785	0.3986716626
1786	0.398644894
1787	0.398593366
1788	0.3985263729
1789	0.3984805182
1790	0.3984103469
1791	0.398390324
1792	0.3983484539
1793	0.3983098855
1794	0.3982968656
1795	0.3982313279
1796	0.3981976511
1797	0.398161445
1798	0.3980675822
1799	0.3980378809
1800	0.3979897181
1801	0.3979359807
1802	0.3978987791
1803	0.3978535878
1804	0.3977891883
1805	0.397756025
1806	0.3976768447
1807	0.3976342927
1808	0.397576316
1809	0.3975390904
1810	0.3975099925
1811	0.3974555929
1812	0.3974282177
1813	0.3973720697
1814	0.3973247201
1815	0.3973007661
1816	0.3972671019
1817	0.3972355734
1818	0.3972050815
1819	0.3971595978
1820	0.3971189149
1821	0.3970846671
1822	0.3970715378
1823	0.3970268553
1824	0.3970143617
1825	0.396950606
1826	0.3969116788
1827	0.3968425449
1828	0.3968073487
1829	0.3967831683
1830	0.3967595468
1831	0.3967151505
1832	0.3966775985
1833	0.3966301321
1834	0.396584971
1835	0.3965356784
1836	0.3964676042
1837	0.3963883401
1838	0.3963140308
1839	0.3962901341
1840	0.3962018689
1841	0.396138132
1842	0.3960871679
1843	0.3960457586
1844	0.3960242126
1845	0.3959968589
1846	0.3959440918
1847	0.3959145987
1848	0.3958425634
1849	0.3958141338
1850	0.3957825003
1851	0.3957155326
1852	0.3957082195
1853	0.3956685913
1854	0.3956038024
1855	0.3955462741
1856	0.3955234936
1857	0.3954489256
1858	0.3954162567
1859	0.3953879108
1860	0.3953229908
1861	0.3952611327
1862	0.3951787018
1863	0.3951301027
1864	0.3950712827
1865	0.3950359595
1866	0.3949924614
1867	0.3949784722
1868	0.3949402619
1869	0.3948953809
1870	0.3948590143
1871	0.3948157933
1872	0.3947934742
1873	0.3947500355
1874	0.3946959076
1875	0.3946445762
1876	0.3945798622
1877	0.3945111336
1878	0.3944722032
1879	0.3943968756
1880	0.3943064728
1881	0.3942467959
1882	0.3942361102
1883	0.3941819975
1884	0.3941349524
1885	0.3940595747
1886	0.3939902841
1887	0.3939520936
1888	0.3938992673
1889	0.3938735532
1890	0.3938312601
1891	0.3938043079
1892	0.3937617343
1893	0.3936738459
1894	0.3936238464
1895	0.3936182614
1896	0.3935477401
1897	0.3935152906
1898	0.3934742776
1899	0.3934458484
1900	0.3934188759
1901	0.3933970644
1902	0.3933784143
1903	0.3933630029
1904	0.3932833009
1905	0.3932315363
1906	0.393209714
1907	0.3931536541
1908	0.3931045514
1909	0.3930680417
1910	0.3930389838
1911	0.3929877312
1912	0.3929533553
1913	0.3929084762
1914	0.3928147366
1915	0.3927820668
1916	0.3926994152
1917	0.3926450237
1918	0.3926336698
1919	0.3926057218
1920	0.3925674264
1921	0.3925230201
1922	0.3925115257
1923	0.3924831523
1924	0.3924212854
1925	0.3924027267
1926	0.3923620346
1927	0.3923209317
1928	0.3922620139
1929	0.392197027
1930	0.3921272133
1931	0.3920686147
1932	0.3920353064
1933	0.3919533265
1934	0.3919232984
1935	0.3918989321
1936	0.391874625
1937	0.3918168371
1938	0.3917961801
1939	0.3917673497
1940	0.3917091376
1941	0.3916905691
1942	0.3916032224
1943	0.3915464242
1944	0.3915228151
1945	0.3914712529
1946	0.3913977187
1947	0.3913543872
1948	0.3912850802
1949	0.3912520884
1950	0.3911425076
1951	0.3911206504
1952	0.3910935917
1953	0.3910622946
1954	0.3910281886
1955	0.3909534249
1956	0.3908916456
1957	0.3908339283
1958	0.3907831421
1959	0.3906978537
1960	0.3906774067
1961	0.3906624186
1962	0.3906137053
1963	0.3905760871
1964	0.3905355691
1965	0.3904995862
1966	0.3904798291
1967	0.3904403315
1968	0.3903919992
1969	0.3903113116
1970	0.3902676121
1971	0.3902178015
1972	0.3901654472
1973	0.3901249788
1974	0.3900414334
1975	0.3899621884
1976	0.3899505328
1977	0.3898809571
1978	0.3898317065
1979	0.3897881087
1980	0.3897499866
1981	0.3896983182
1982	0.3896719851
1983	0.3896507727
1984	0.389585388
1985	0.3895419714
1986	0.3895201121
1987	0.3894735104
1988	0.3894066852
1989	0.3893783926
1990	0.3893318574
1991	0.3892843563
1992	0.3892134243
1993	0.3891945161
1994	0.3891611596
1995	0.38913916
1996	0.3890781547
1997	0.3890420035
1998	0.3890046077
1999	0.3889459262
2000	0.3888956362
2001	0.3888611125
2002	0.3888072801
2003	0.3887652076
2004	0.3887174068
2005	0.3886812995
2006	0.3886542447
2007	0.3885953724
2008	0.3885287161
2009	0.3884739998
2010	0.38837015
2011	0.3883190617
2012	0.3882562148
2013	0.3882244708
2014	0.3881883781
2015	0.3881343663
2016	0.3881239206
2017	0.3880978566
2018	0.3880033529
2019	0.3879576954
2020	0.3879168204
2021	0.3879051003
2022	0.3878757941
2023	0.3878490558
2024	0.3877808693
2025	0.387734954
2026	0.3877221388
2027	0.3876851833
2028	0.3876093212
2029	0.3875802963
2030	0.3875641122
2031	0.3874972426
2032	0.3874527079
2033	0.3873988587
2034	0.3873817281
2035	0.3873343142
2036	0.387289321
2037	0.3872535278
2038	0.3871703817
2039	0.3870964225
2040	0.3870833431
2041	0.3870367594
2042	0.3869941366
2043	0.3869478365
2044	0.3869008949
2045	0.3868653221
2046	0.3868491591
2047	0.3867810799
2048	0.3867449189
2049	0.3867061631
2050	0.3866718629
2051	0.3866258761
2052	0.3865870603
2053	0.3865438532
2054	0.3864961206
2055	0.3864494522
2056	0.3864060673
2057	0.3863778944
2058	0.3863581859
2059	0.3863350625
2060	0.3862628832
2061	0.3862387287
2062	0.3861930691
2063	0.386174372
2064	0.3860829808
2065	0.3860048362
2066	0.3858854986
2067	0.3858647118
2068	0.3858388997
2069	0.3857924668
2070	0.3857632286
2071	0.3857492339
2072	0.3857030694
2073	0.3856452382
2074	0.3855974823
2075	0.3855140308
2076	0.3854952381
2077	0.3854609538
2078	0.3854056319
2079	0.3853792185
2080	0.3853503425
2081	0.3853123252
2082	0.385290967
2083	0.3852760819
2084	0.3852402335
2085	0.3851823674
2086	0.3851481703
2087	0.3851129511
2088	0.3850917527
2089	0.385062404
2090	0.385017191
2091	0.3849793415
2092	0.3849535365
2093	0.3849126376
2094	0.3848541665
2095	0.3847665083
2096	0.3847241492
2097	0.3846727274
2098	0.3846254889
2099	0.3845896164
2100	0.3845354396
2101	0.3844323226
2102	0.3843926705
2103	0.3843546219
2104	0.3843018551
2105	0.3842482241
2106	0.3842285464
2107	0.384202122
2108	0.3841283787
2109	0.3841037991
2110	0.3840411555
2111	0.3839800942
2112	0.383938277
2113	0.3839171533
2114	0.3838890683
2115	0.3838808455
2116	0.3838588334
2117	0.3838086671
2118	0.3837657852
2119	0.3837094992
2120	0.3836744896
2121	0.3836208452
2122	0.3835826841
2123	0.3834965862
2124	0.383491966
2125	0.3834537073
2126	0.3834382116
2127	0.383422284
2128	0.3833715212
2129	0.3833219429
2130	0.3832745651
2131	0.3832535564
2132	0.3832261483
2133	0.383199287
2134	0.3831635998
2135	0.3830971485
2136	0.3830708074
2137	0.3830054013
2138	0.3829873336
2139	0.3829308803
2140	0.3828911492
2141	0.3828515301
2142	0.3828397634
2143	0.3827896603
2144	0.3827421351
2145	0.3826868878
2146	0.3826542381
2147	0.3825998219
2148	0.3825296327
2149	0.3824867253
2150	0.3824716296
2151	0.3824510214
2152	0.382424326
2153	0.3823869968
2154	0.3823771741
2155	0.3823481974
2156	0.3823139884
2157	0.3822649808
2158	0.3822297939
2159	0.3821835154
2160	0.3821317976
2161	0.3821041703
2162	0.3820548359
2163	0.3820207513
2164	0.3819914117
2165	0.381976032
2166	0.3819457971
2167	0.3818981473
2168	0.3818539903
2169	0.3818104751
2170	0.3817456248
2171	0.3816994802
2172	0.3816397795
2173	0.3816010352
2174	0.3815721969
2175	0.3815362542
2176	0.3815267613
2177	0.3815031704
2178	0.3814422263
2179	0.3814054389
2180	0.3813792252
2181	0.3813157343
2182	0.3812873234
2183	0.3812534401
2184	0.3811984282
2185	0.3811269978
2186	0.3811181991
2187	0.381105543
2188	0.3810270538
2189	0.3809492913
2190	0.3809362317
2191	0.3808947257
2192	0.3808455587
2193	0.3807733037
2194	0.3807508194
2195	0.3807059103
2196	0.3806849595
2197	0.3806646565
2198	0.3805938501
2199	0.3805434624
2200	0.3804869813
2201	0.3804290018
2202	0.3803724316
2203	0.3802986543
2204	0.3802299632
2205	0.3801713527
2206	0.3800859377
2207	0.3800703147
2208	0.3800471536
2209	0.3799947636
2210	0.3799697135
2211	0.3799486863
2212	0.3799309706
2213	0.3799059654
2214	0.3798584253
2215	0.379806982
2216	0.3797466096
2217	0.3796864576
2218	0.3796365708
2219	0.3795951022
2220	0.3795635065
2221	0.3795505606
2222	0.3794945207
2223	0.3794158873
2224	0.3794097611
2225	0.3793649536
2226	0.3793395025
2227	0.3792986015
2228	0.379277448
2229	0.3792248077
2230	0.3791990752
2231	0.3791594936
2232	0.3791210215
2233	0.37908858
2234	0.3790587002
2235	0.3790173522
2236	0.3789358278
2237	0.3789201748
2238	0.3788661523
2239	0.3787946182
2240	0.3787450742
2241	0.3787006092
2242	0.3786521374
2243	0.3786058151
2244	0.3785942085
2245	0.3785387395
2246	0.3784865461
2247	0.3784612285
2248	0.3784280416
2249	0.3784044619
2250	0.3783882478
2251	0.3783633006
2252	0.3783331603
2253	0.3783109117
2254	0.3782817174
2255	0.3782246524
2256	0.3782011109
2257	0.3781692601
2258	0.3781099708
2259	0.37803868
2260	0.3779634922
2261	0.3779245137
2262	0.3778836434
2263	0.3778395401
2264	0.3778066632
2265	0.3777903176
2266	0.3777499956
2267	0.3777176666
2268	0.3776918575
2269	0.3776760281
2270	0.3776382285
2271	0.3776155781
2272	0.3775717061
2273	0.3775392464
2274	0.3774673052
2275	0.3773788111
2276	0.3773342154
2277	0.3773133131
2278	0.3773010512
2279	0.3772457558
2280	0.3772078704
2281	0.3771639215
2282	0.3770894658
2283	0.3770445973
2284	0.3769729298
2285	0.3769509359
2286	0.3769095576
2287	0.3768852892
2288	0.3768382969
2289	0.3767999751
2290	0.3767662803
2291	0.3767387821
2292	0.3767144256
2293	0.3766873111
2294	0.3766129031
2295	0.3765707648
2296	0.3765298537
2297	0.376465938
2298	0.3764479355
2299	0.3764048938
2300	0.3763549515
2301	0.3763352184
2302	0.3763201017
2303	0.376262598
2304	0.3762107443
2305	0.3761420741
2306	0.3760755464
2307	0.3760390659
2308	0.3760044303
2309	0.3759549976
2310	0.3759179777
2311	0.375876354
2312	0.3758521996
2313	0.375826173
2314	0.3757885165
2315	0.3757321387
2316	0.375700158
2317	0.3756718935
2318	0.3756293714
2319	0.3756121984
2320	0.3755456569
2321	0.3755219096
2322	0.3754791792
2323	0.3754315938
2324	0.3754189004
2325	0.3753908583
2326	0.3753437573
2327	0.3752742492
2328	0.3752370459
2329	0.3752188696
2330	0.3751650086
2331	0.3751295207
2332	0.3750900418
2333	0.3750426926
2334	0.3750256646
2335	0.374996587
2336	0.3749513307
2337	0.3749205432
2338	0.3748621234
2339	0.374805412
2340	0.3747821495
2341	0.3747374552
2342	0.3747016517
2343	0.3746811006
2344	0.3746623106
2345	0.3745920717
2346	0.3745631648
2347	0.3745318071
2348	0.3745125243
2349	0.3745061895
2350	0.3744476975
2351	0.3743979949
2352	0.3743762176
2353	0.3743231616
2354	0.3742961179
2355	0.3742418465
2356	0.3742185074
2357	0.3741760123
2358	0.3741295277
2359	0.3740828551
2360	0.3740645481
2361	0.374058242
2362	0.3740175069
2363	0.3739533303
2364	0.3739389678
2365	0.3739053546
2366	0.3738576017
2367	0.3738043519
2368	0.3737506248
2369	0.3737237937
2370	0.3737015586
2371	0.3736750805
2372	0.3736290724
2373	0.3735654433
2374	0.3735503473
2375	0.37351398
2376	0.3734859741
2377	0.3734465375
2378	0.3734075117
2379	0.3733793462
2380	0.3733405719
2381	0.3733220722
2382	0.3732755701
2383	0.3731925912
2384	0.373138614
2385	0.3730960435
2386	0.373087856
2387	0.3730447811
2388	0.3729945708
2389	0.372922009
2390	0.3728815895
2391	0.3728398125
2392	0.3728267541
2393	0.3727420205
2394	0.3727033847
2395	0.3726620732
2396	0.3725996061
2397	0.3725473217
2398	0.3725053191
2399	0.3724406249
2400	0.3724153097
2401	0.3723426541
2402	0.3723196254
2403	0.37228079
2404	0.3722423196
2405	0.3722180633
2406	0.3721356182
2407	0.3720075139
2408	0.3719954473
2409	0.37194268
2410	0.3718963077
2411	0.3718582728
2412	0.3718387191
2413	0.371800766
2414	0.3717450256
2415	0.3717005112
2416	0.371643333
2417	0.3715812149
2418	0.3715172278
2419	0.3714519124
2420	0.3713895574
2421	0.3713832908
2422	0.3713589947
2423	0.3713015175
2424	0.3712377663
2425	0.3712157314
2426	0.3711713495
2427	0.3711472201
2428	0.3711105549
2429	0.3710811559
2430	0.3710570018
2431	0.3710435593
2432	0.3709775235
2433	0.370937031
2434	0.3709126215
2435	0.3708892435
2436	0.3708676074
2437	0.3708427013
2438	0.3707797778
2439	0.3707577426
2440	0.3707005589
2441	0.3706821225
2442	0.3706660602
2443	0.3706373413
2444	0.3705952856
2445	0.370555257
2446	0.3705199025
2447	0.3704646512
2448	0.3704124205
2449	0.3703143397
2450	0.3702734518
2451	0.3702266894
2452	0.3702068729
2453	0.3701472651
2454	0.3701158128
2455	0.3700806216
2456	0.3700561186
2457	0.3699763369
2458	0.3699273019
2459	0.3698786609
2460	0.3698600573
2461	0.3698338547
2462	0.3697966919
2463	0.369699162
2464	0.3696742516
2465	0.3696154624
2466	0.3695946093
2467	0.369587076
2468	0.3695469031
2469	0.3695174426
2470	0.3695021628
2471	0.3694893238
2472	0.3694657901
2473	0.3694072468
2474	0.3693478003
2475	0.3693099705
2476	0.3692749153
2477	0.3692369624
2478	0.3692211223
2479	0.3691612632
2480	0.3691284752
2481	0.3691035902
2482	0.3690361316
2483	0.3689910418
2484	0.3689316867
2485	0.3688746238
2486	0.3687958496
2487	0.3687604593
2488	0.3686706628
2489	0.3686369628
2490	0.3685967449
2491	0.368558147
2492	0.3685245849
2493	0.3685088357
2494	0.3684828616
2495	0.3684591121
2496	0.3684222337
2497	0.3683397854
2498	0.3683168621
2499	0.3682501091
2500	0.3682241685
2501	0.3681922525
2502	0.3681244354
2503	0.3680522858
2504	0.3680136713
2505	0.3679943549
2506	0.3679709523
2507	0.3679496782
2508	0.3679180454
2509	0.3678190109
2510	0.3677784302
2511	0.3677232074
2512	0.3677044475
2513	0.3676686457
2514	0.3676451366
2515	0.3676152028
2516	0.3675927428
2517	0.3675427154
2518	0.3675368001
2519	0.3675264578
2520	0.3675058528
2521	0.367480959
2522	0.367449397
2523	0.3674228569
2524	0.3673810925
2525	0.3673492172
2526	0.3672959191
2527	0.3672732037
2528	0.3672541956
2529	0.3672230049
2530	0.3671471982
2531	0.3671157879
2532	0.3670704593
2533	0.366987314
2534	0.3669207935
2535	0.3669035886
2536	0.3668742111
2537	0.3668196983
2538	0.3668016045
2539	0.3667664594
2540	0.3667060933
2541	0.3666752746
2542	0.3666360508
2543	0.3666078208
2544	0.3665712607
2545	0.3665427594
2546	0.3664775269
2547	0.3664179717
2548	0.366390699
2549	0.3663609929
2550	0.3663319641
2551	0.3662998019
2552	0.366230299
2553	0.3662185642
2554	0.3661845687
2555	0.3661449709
2556	0.366083461
2557	0.36599751
2558	0.3659646422
2559	0.3659284245
2560	0.365887442
2561	0.3658520075
2562	0.3658026878
2563	0.3657359888
2564	0.3657139552
2565	0.3656290527
2566	0.3655646646
2567	0.3654985661
2568	0.3654640368
2569	0.3654118327
2570	0.3653901387
2571	0.3653796368
2572	0.3653454257
2573	0.3653103194
2574	0.3652283821
2575	0.3652026051
2576	0.3651912602
2577	0.3651600892
2578	0.3651152408
2579	0.3650801584
2580	0.3650534951
2581	0.3650121478
2582	0.3649437125
2583	0.3649220717
2584	0.3648833363
2585	0.3648376069
2586	0.3647973902
2587	0.3647313751
2588	0.3646465632
2589	0.3646135664
2590	0.3645667623
2591	0.3645434909
2592	0.3644911317
2593	0.3644661109
2594	0.3644255682
2595	0.3644175074
2596	0.3643826472
2597	0.3643464185
2598	0.3643095101
2599	0.3642073317
2600	0.364175396
2601	0.3641229453
2602	0.3640626275
2603	0.3640540981
2604	0.3639988759
2605	0.3639537604
2606	0.3639287893
2607	0.363897889
2608	0.3638564633
2609	0.3638042453
2610	0.3637869378
2611	0.3637664476
2612	0.3636980702
2613	0.3636688242
2614	0.3636075284
2615	0.3635752093
2616	0.3635549722
2617	0.3635176169
2618	0.363483277
2619	0.3634295689
2620	0.3633977289
2621	0.3633587333
2622	0.3632994098
2623	0.3632717431
2624	0.3632509657
2625	0.363212496
2626	0.363183839
2627	0.3631602628
2628	0.363101656
2629	0.363036297
2630	0.3630052738
2631	0.3629655571
2632	0.3629320844
2633	0.3629000646
2634	0.3628074095
2635	0.3627572706
2636	0.3627282741
2637	0.3626895022
2638	0.3626523199
2639	0.3626221465
2640	0.3625733561
2641	0.3625337067
2642	0.3624615099
2643	0.3624355545
2644	0.3623828612
2645	0.3623314992
2646	0.3623118257
2647	0.3622765203
2648	0.3622402988
2649	0.3621874452
2650	0.3621215536
2651	0.362097949
2652	0.3620758105
2653	0.3620353197
2654	0.3620157434
2655	0.3619587276
2656	0.3619475594
2657	0.3619039582
2658	0.3618453868
2659	0.3618117972
2660	0.3617947576
2661	0.3617390551
2662	0.3616955035
2663	0.3616415804
2664	0.3616141085
2665	0.36153055
2666	0.3615098428
2667	0.3614544387
2668	0.3614001723
2669	0.3613584967
2670	0.3612918995
2671	0.3612766901
2672	0.3612267323
2673	0.3611785139
2674	0.3611619399
2675	0.3611298232
2676	0.3610867862
2677	0.3610546809
2678	0.3610197542
2679	0.3609941143
2680	0.3609768735
2681	0.3609266983
2682	0.3609057157
2683	0.3608551126
2684	0.3608432104
2685	0.3607838005
2686	0.3607542149
2687	0.3607203048
2688	0.3606964361
2689	0.3606254891
2690	0.3605704831
2691	0.3605332914
2692	0.3605075606
2693	0.360483556
2694	0.3604491702
2695	0.3604254119
2696	0.3603839989
2697	0.3603365287
2698	0.3602824027
2699	0.3602498037
2700	0.3601715036
2701	0.3601110215
2702	0.3600708732
2703	0.3599869878
2704	0.3598980018
2705	0.359883313
2706	0.3598551739
2707	0.3598220982
2708	0.3598112157
2709	0.3597636863
2710	0.3597278551
2711	0.359651364
2712	0.3595917942
2713	0.3595388007
2714	0.3595198972
2715	0.3594937917
2716	0.3594601451
2717	0.3594181982
2718	0.3593734706
2719	0.3593368639
2720	0.3593255435
2721	0.3592649884
2722	0.3592313814
2723	0.3592067807
2724	0.3591650479
2725	0.3591477975
2726	0.3591136196
2727	0.3590824655
2728	0.3590657026
2729	0.3590180335
2730	0.3590037131
2731	0.3589531053
2732	0.358919806
2733	0.3588974286
2734	0.3588571803
2735	0.3588332368
2736	0.3588169488
2737	0.3587787886
2738	0.3587627327
2739	0.3587372936
2740	0.3586682029
2741	0.3586330094
2742	0.3586023054
2743	0.358540481
2744	0.3585151986
2745	0.3584629657
2746	0.3584420091
2747	0.3583922637
2748	0.35834819
2749	0.3583302578
2750	0.358311357
2751	0.3582916019
2752	0.3582728875
2753	0.35824923
2754	0.358187271
2755	0.3581535255
2756	0.3581155496
2757	0.3580950056
2758	0.3580170877
2759	0.3580010277
2760	0.357947663
2761	0.3579121546
2762	0.3578796457
2763	0.357827729
2764	0.3577997421
2765	0.3577707436
2766	0.3577256177
2767	0.3577026899
2768	0.3576081188
2769	0.3575541823
2770	0.3575191954
2771	0.3574979651
2772	0.3574835427
2773	0.3574538845
2774	0.3573991955
2775	0.3573652356
2776	0.3572954228
2777	0.3572552818
2778	0.3572128873
2779	0.3571627503
2780	0.3570917713
2781	0.3570615954
2782	0.3570228176
2783	0.3569915088
2784	0.3569696205
2785	0.3569170186
2786	0.3568871332
2787	0.3568364473
2788	0.3567698947
2789	0.3567387082
2790	0.3567116191
2791	0.3566464506
2792	0.3566089596
2793	0.3565511981
2794	0.3564970473
2795	0.3564469562
2796	0.3564158396
2797	0.3563917765
2798	0.3563508253
2799	0.3562995607
2800	0.3562636038
2801	0.3562194041
2802	0.3561625447
2803	0.3561423919
2804	0.356105372
2805	0.3560580521
2806	0.3559778953
2807	0.3559132012
2808	0.3558774281
2809	0.3558180345
2810	0.3558092065
2811	0.3557886447
2812	0.355753269
2813	0.3557073412
2814	0.3556586547
2815	0.3556051411
2816	0.3555736595
2817	0.3555353699
2818	0.3554975632
2819	0.3554488016
2820	0.3554212928
2821	0.3553842121
2822	0.3553621503
2823	0.355284655
2824	0.3552447567
2825	0.3552132626
2826	0.3551438786
2827	0.3551036323
2828	0.3550805815
2829	0.3550446777
2830	0.3549751955
2831	0.3549493818
2832	0.354921525
2833	0.3548997952
2834	0.3548658013
2835	0.3548404128
2836	0.3547987499
2837	0.35475788
2838	0.3547261579
2839	0.3546499099
2840	0.3546103116
2841	0.3545975989
2842	0.3545752995
2843	0.3545216452
2844	0.3544374594
2845	0.3543790575
2846	0.354357421
2847	0.3543167324
2848	0.3542799979
2849	0.3542244876
2850	0.3541837152
2851	0.3541434991
2852	0.3541002598
2853	0.354078883
2854	0.3540582383
2855	0.3540094063
2856	0.3539789121
2857	0.3539366556
2858	0.3538949983
2859	0.3538287647
2860	0.3537868172
2861	0.3537496665
2862	0.3537402415
2863	0.3536820335
2864	0.3536592935
2865	0.3536233986
2866	0.3535795887
2867	0.3535377513
2868	0.3534747524
2869	0.353435337
2870	0.3533981549
2871	0.3533793437
2872	0.3533645542
2873	0.3532994467
2874	0.3532399245
2875	0.353195343
2876	0.3531517143
2877	0.3531139392
2878	0.3530841658
2879	0.3530275528
2880	0.3529928162
2881	0.3529628824
2882	0.3528987941
2883	0.3528620407
2884	0.3528335342
2885	0.3528073989
2886	0.3527794792
2887	0.3527535662
2888	0.3526601166
2889	0.3525956298
2890	0.352545415
2891	0.3525143467
2892	0.352496407
2893	0.3524425183
2894	0.3524138623
2895	0.3523891996
2896	0.3523531711
2897	0.3523036715
2898	0.3522326393
2899	0.3521803182
2900	0.3521386836
2901	0.3520747006
2902	0.3520484331
2903	0.3520278358
2904	0.3519893413
2905	0.3519645367
2906	0.3519419929
2907	0.3518965029
2908	0.3518629398
2909	0.3518212649
2910	0.3517793034
2911	0.3517187259
2912	0.3516914838
2913	0.3516475064
2914	0.3516249661
2915	0.3515539975
2916	0.3515110689
2917	0.3514668271
2918	0.3514603053
2919	0.3514450505
2920	0.3514371455
2921	0.3514032248
2922	0.3513636441
2923	0.3513191754
